id,weight,movieid_id,genres
8278,11.5,tt0080861,Adventure|Children|Comedy
8279,2,tt0080881,Comedy
8280,12,tt0080889,Comedy
8281,1.5,tt0080904,Horror|Sci-Fi
8282,4,tt0080913,Drama|Romance
8283,5,tt0080923,Horror
8284,16.5,tt0080979,Drama|War
8285,5,tt0809951,Comedy
8286,2,tt0081060,Drama
8287,4,tt0081063,Comedy|Drama
8288,3.5,tt0081070,Drama|Thriller
8289,3.5,tt0810784,Drama|Romance
8290,7.5,tt0810819,Drama
8291,3,tt0810823,Horror|Thriller
8292,2,tt0810900,Comedy|Drama|Musical|Romance
8293,11.5,tt0810913,Comedy
8294,2.5,tt0810922,Comedy|Drama
8295,2.5,tt0810988,Drama|Mystery
8296,9.5,tt0811080,Action|Children|Sci-Fi|IMAX
8297,4.5,tt0811106,Comedy
8298,9,tt0811136,Documentary
8299,8.5,tt0811138,Comedy
8300,12,tt0081150,Drama
8301,6.5,tt0081176,Drama
8302,5.5,tt0081184,Comedy|Horror
8303,27,tt0081207,Drama
8304,5,tt0812243,Comedy|Crime|Drama|Horror
8305,3,tt0081259,Action
8306,1.5,tt0081268,Comedy
8307,48,tt0081283,Drama
8308,3,tt0081318,Horror
8309,4.5,tt0008133,Comedy
8310,45,tt0081353,Adventure|Comedy|Musical
8311,10,tt0813547,Crime|Drama|War
8312,40.5,tt0081375,Comedy
8313,5.5,tt0081376,Comedy|Mystery
8314,5,tt0081383,Horror
8315,167.5,tt0081398,Drama
8316,4,tt0081400,Drama|Thriller
8317,6.5,tt0814022,Action|Crime|Thriller
8318,9,tt0814075,Documentary
8319,7,tt0081420,Drama
8320,16.5,tt0814255,Adventure|Fantasy
8321,4.5,tt0081427,Comedy
8322,45.5,tt0814314,Drama
8323,4,tt0081441,Documentary|Drama
8324,4,tt0081445,Action|Drama
8325,13,tt0081454,Adventure|Sci-Fi|Thriller
8326,6.5,tt0081455,Horror|Sci-Fi|Thriller
8327,3.5,tt0814685,Drama|Horror|Thriller
8328,5,tt0081480,Comedy|Romance
8329,445,tt0081505,Horror
8330,5,tt0081506,Action|Adventure
8331,29,tt0815236,Comedy
8332,19,tt0815241,Comedy|Documentary
8333,5,tt0815244,Comedy
8334,3.5,tt0815245,Drama|Horror|Mystery|Thriller
8335,8.5,tt0081529,Action|Comedy
8336,21.5,tt0081534,Drama|Romance
8337,18,tt0081554,Comedy|Drama
8338,12,tt0081562,Comedy
8339,13.5,tt0081568,Action|Adventure|Comedy|Drama|Romance|Thriller
8340,148,tt0081573,Action|Sci-Fi
8341,153,tt0081633,Adventure|Comedy|Fantasy|Sci-Fi
8342,3,tt0816442,Children|Drama|War
8343,3.5,tt0816462,Action|Adventure|Fantasy
8344,291.5,tt0816692,Sci-Fi|IMAX
8345,57.5,tt0816711,Action|Drama|Horror|IMAX
8346,0.5,tt0081693,Action|Adventure|Fantasy|Sci-Fi
8347,7,tt0081696,Drama
8348,11.5,tt0817177,Comedy|Drama|Romance
8349,8,tt0817230,Comedy|Romance
8350,3,tt0081738,Children|Horror|Mystery|Thriller
8351,11,tt0081748,Comedy
8352,7,tt0817538,Comedy
8353,2,tt0081764,Horror|Sci-Fi
8354,2,tt0081809,Action|Adventure|Thriller
8355,9,tt0081846,(no genres listed)
8356,8,tt0081874,Adventure|Comedy|Sci-Fi
8357,2,tt0081964,Comedy|Drama
8358,3,tt0819714,Drama|Romance|War
8359,6.5,tt0081974,Drama|Romance
8360,5,tt0082000,Action|Horror|Sci-Fi
8361,7,tt0082009,Animation|Musical
8362,4,tt0820096,Comedy
8363,78.5,tt0082010,Comedy|Horror|Thriller
8364,28,tt0082031,Comedy|Romance
8365,5.5,tt0082045,Comedy
8366,1,tt0082083,Horror|Mystery
8367,14.5,tt0082085,Mystery|Thriller
8368,40,tt0082089,Crime|Thriller
8369,168.5,tt0082096,Action|Drama|War
8370,3.5,tt0082100,Comedy|Romance
8371,2,tt0082121,Comedy
8372,27.5,tt0082136,Action|Comedy
8373,7.5,tt0082146,Comedy
8374,4,tt0082153,Action
8375,52.5,tt0082158,Drama
8376,7.5,tt0821640,Comedy|Fantasy|Romance
8377,7,tt0821642,Drama|Musical
8378,14.5,tt0082176,Drama
8379,32.5,tt0082186,Action|Adventure|Fantasy|Romance
8380,101,tt0082198,Action|Adventure|Fantasy
8381,10,tt0082199,Action|Adventure|Children|Comedy
8382,5,tt0082200,Comedy|Romance
8383,3,tt0082220,Drama|Thriller
8384,5,tt0082250,Action|Drama
8385,7.5,tt0082252,Documentary|Musical
8386,5,tt0082263,Comedy|Fantasy
8387,19,tt0082269,Action|Drama|Mystery|Romance|Thriller
8388,4,tt0822818,Comedy
8389,44,tt0822832,Comedy|Drama
8390,9,tt0822847,Action|Horror|Sci-Fi|Thriller
8391,96.5,tt0822854,Action|Drama|Thriller
8392,24.5,tt0082288,Action|Adventure|Fantasy
8393,134.5,tt0082340,Action|Adventure|Sci-Fi|Thriller
8394,91,tt0082348,Adventure|Fantasy
8395,4,tt0082350,Action|Crime|Thriller
8396,4,tt0082353,Thriller
8397,4,tt0082370,Drama|Romance
8398,4,tt0082377,Horror|Thriller
8399,4,tt0082382,Comedy|Drama
8400,74.5,tt0082398,Action|Adventure|Thriller
8401,5,tt0082405,Comedy|Drama
8402,71.5,tt0082406,Animation|Children|Drama
8403,6,tt0082416,Drama
8404,17.5,tt0082418,Horror
8405,2,tt0082427,Horror
8406,5,tt0082431,Action|Horror|Mystery|Sci-Fi
8407,30,tt0082432,Drama|War
8408,3,tt0082449,Drama|Horror
8409,38,tt0082474,Children|Comedy
8410,27.5,tt0824747,Crime|Drama|Mystery
8411,3,tt0082477,Comedy|Romance
8412,26.5,tt0082484,Adventure|Drama
8413,12,tt0082495,Horror
8414,4,tt0082498,Horror|Mystery
8415,117,tt0082509,Action|Adventure|Animation|Horror|Sci-Fi
8416,4,tt0082511,Horror
8417,58,tt0082517,Comedy|Musical
8418,42,tt0825232,Comedy|Drama
8419,4.5,tt0825283,Action|Adventure|Comedy|Fantasy|Sci-Fi|Thriller
8420,14.5,tt0082533,Horror|Mystery
8421,4,tt0082558,Comedy|Sci-Fi
8422,4.5,tt0082562,Comedy
8423,4.5,tt0082677,Drama|Horror|Sci-Fi|Thriller
8424,161.5,tt0082694,Action|Adventure|Sci-Fi|Thriller
8425,4,tt0082726,Comedy
8426,5,tt0082727,Comedy|Drama
8427,5,tt0082736,Drama|War
8428,2.5,tt0827521,Action|Crime|Thriller
8429,3.5,tt0082755,Comedy|Crime
8430,16,tt0827573,Sci-Fi
8431,3,tt0082763,Comedy|Fantasy
8432,12.5,tt0082766,Drama
8433,0.5,tt0082782,Drama|Horror|Thriller
8434,9.5,tt0082783,Drama
8435,3,tt0082801,Comedy
8436,3.5,tt0828154,Documentary
8437,19.5,tt0082817,Action|Drama
8438,47.5,tt0082846,Drama
8439,5.5,tt0082869,Action|Sci-Fi|Thriller
8440,2,tt0082910,Horror|Sci-Fi
8441,14,tt0829150,Action|Drama|Fantasy
8442,3,tt0082926,Comedy
8443,17.5,tt0082934,Crime|Thriller
8444,3.5,tt0829459,Drama|Thriller
8445,212.5,tt0829482,Comedy
8446,73.5,tt0082949,Action|Drama|Thriller
8447,3.5,tt0082970,Drama
8448,841.5,tt0082971,Action|Adventure
8449,6.5,tt0082979,Drama|Romance
8450,3.5,tt0830361,Action|Fantasy|Mystery
8451,121,tt0830515,Action|Adventure|Thriller
8452,7.5,tt0830558,Crime|Drama|Horror|Thriller
8453,4,tt0830570,Drama|Romance
8454,4,tt0083089,Comedy|Drama|Romance
8455,4,tt0083100,Crime|Mystery
8456,129,tt0083131,Comedy|War
8457,34,tt0831387,Action|Adventure|Sci-Fi|IMAX
8458,1,tt0083163,Comedy
8459,4,tt0083169,Drama
8460,5,tt0831887,Action|Comedy|Fantasy|Thriller
8461,18.5,tt0831888,Action|Adventure|Animation|Crime|Fantasy
8462,9,tt0083190,Crime|Drama|Thriller
8463,48,tt0832266,Comedy|Drama|Romance
8464,6,tt0083254,Comedy
8465,4.5,tt0083271,Comedy|Crime
8466,9.5,tt0083284,Action|Drama|War
8467,4.5,tt0832879,Documentary
8468,7.5,tt0832903,Documentary
8469,4,tt0083318,Documentary
8470,25.5,tt0834001,Action|Fantasy|Horror|Thriller
8471,4,tt0083480,Drama|Mystery
8472,39.5,tt0083511,Action|Comedy|Crime|Drama
8473,60.5,tt0083530,Comedy
8474,4.5,tt0083550,Horror
8475,9,tt0083557,Sci-Fi
8476,50,tt0083564,Children|Musical
8477,9,tt0083590,Documentary|War
8478,10.5,tt0083624,Comedy|Horror
8479,4,tt0083629,Horror
8480,14,tt0083630,Action|Adventure|Fantasy
8481,3,tt0083642,Comedy|Drama|Musical|Romance
8482,20,tt0083652,Comedy|Documentary
8483,508.5,tt0083658,Action|Sci-Fi|Thriller
8484,3,tt0083686,Comedy|Romance
8485,7.5,tt0083702,Documentary
8486,22.5,tt0083722,Drama|Fantasy|Horror
8487,37.5,tt0837562,Animation|Children|Comedy
8488,43,tt0083767,Horror
8489,120.5,tt0083791,Adventure|Fantasy
8490,59.5,tt0083798,Comedy|Crime|Thriller
8491,9,tt0083806,Comedy|Crime|Mystery|Thriller
8492,72,tt0838221,Adventure|Comedy|Drama
8493,5.5,tt0838232,Adventure|Comedy|Mystery
8494,99.5,tt0838283,Comedy
8495,52.5,tt0083833,Comedy|Drama
8496,18.5,tt0083851,Drama
8497,459.5,tt0083866,Children|Drama|Sci-Fi
8498,84,tt0083907,Fantasy|Horror|Thriller
8499,3.5,tt8391976,Action|Animation
8500,5.5,tt0083922,Drama|Fantasy|Mystery
8501,146,tt0083929,Comedy|Drama|Romance
8502,5.5,tt0083943,Action|Sci-Fi|Thriller
8503,106.5,tt0083944,Action|Adventure|Drama|Thriller
8504,13.5,tt0083946,Adventure|Drama
8505,3.5,tt0083967,Drama
8506,15.5,tt0083972,Horror
8507,103.5,tt0083987,Drama
8508,29,tt0839980,Comedy
8509,39.5,tt0084021,Comedy|Musical|Romance
8510,87,tt0840361,Crime|Drama|Thriller
8511,3.5,tt0841044,Comedy|Drama|Romance
8512,16.5,tt0841046,Comedy|Musical
8513,5,tt0084112,Crime|Drama|Thriller
8514,2,tt0084156,Comedy|Documentary
8515,3.5,tt0084210,Comedy
8516,13.5,tt0084237,Animation|Children|Fantasy
8517,3.5,tt0084266,Action
8518,17.5,tt0842926,Comedy|Drama
8519,4,tt0842929,Crime|Drama
8520,13.5,tt0084296,Drama|Romance|Western
8521,4.5,tt0084315,Animation|Sci-Fi
8522,12,tt0084329,Comedy|Romance
8523,4,tt0084335,Drama|Mystery|Thriller
8524,37.5,tt0084352,Comedy
8525,30.5,tt0084370,Comedy
8526,5,tt0084390,Drama
8527,3,tt0084395,Comedy
8528,30.5,tt0084412,Comedy
8529,4,tt0084422,Drama|War
8530,13,tt0844286,Adventure|Comedy|Crime|Romance
8531,10,tt0844330,Drama|Romance
8532,51,tt0084434,Drama|Romance
8533,60,tt0844471,Animation|Children|Fantasy|IMAX
8534,3.5,tt0844479,Crime|Horror|Thriller
8535,3.5,tt0084469,Adventure|Romance
8536,5,tt0084472,Horror|Sci-Fi
8537,4,tt0844794,Drama|Romance
8538,86.5,tt0084503,Drama|Musical
8539,5,tt0084504,Adventure|Comedy|Musical
8540,14,tt0845046,Children|Comedy|Drama
8541,161,tt0084516,Horror|Thriller
8542,23.5,tt0084522,Comedy
8543,4,tt0084555,Comedy
8544,13,tt0084589,Drama
8545,3.5,tt0845955,Horror
8546,8,tt0084597,Comedy|Documentary
8547,65.5,tt0084602,Action|Drama
8548,4,tt0084628,Documentary
8549,6,tt0846308,Children|Comedy|Drama|Mystery
8550,5.5,tt0084633,Comedy
8551,3.5,tt0084648,Comedy|Documentary|Musical
8552,73,tt0084649,Adventure|Animation|Children|Drama
8553,5.5,tt0084695,Horror
8554,7.5,tt0084701,Animation|Children|Musical
8555,40.5,tt0084707,Drama
8556,233.5,tt0084726,Action|Adventure|Sci-Fi|Thriller
8557,23.5,tt0084745,Horror|Sci-Fi
8558,4.5,tt0084777,Horror|Mystery|Thriller
8559,13,tt0847817,Documentary
8560,4,tt0084783,Drama
8561,3,tt0084786,Comedy
8562,177,tt0084787,Action|Horror|Sci-Fi|Thriller
8563,109.5,tt0084805,Comedy|Romance
8564,9.5,tt0084809,Comedy
8565,6,tt0084814,Comedy|Crime
8566,267,tt0848228,Action|Adventure|Sci-Fi|IMAX
8567,167,tt0084827,Action|Adventure|Sci-Fi
8568,2,tt0848281,Comedy
8569,6,tt0848537,Adventure|Animation|Fantasy
8570,2,tt0084854,Horror|Thriller
8571,30.5,tt0084855,Drama|Mystery
8572,8.5,tt0848557,Horror|Sci-Fi
8573,42.5,tt0084865,Comedy|Musical|Romance
8574,8.5,tt0084899,Drama|Horror|Thriller
8575,32,tt0084917,Comedy|Drama|Romance
8576,3.5,tt0084921,Action
8577,3,tt0084938,Comedy
8578,3,tt0084945,Comedy|Sci-Fi
8579,4,tt0850253,Action|Drama
8580,8,tt0085127,Action|Comedy
8581,4.5,tt0085154,Drama|Romance
8582,4,tt0851577,Drama|Mystery
8583,34,tt0851578,Animation|Mystery|Sci-Fi
8584,5,tt0085159,Horror
8585,3,tt0085204,Adventure|Crime|Drama
8586,96,tt0085244,Comedy|Drama
8587,5,tt0085248,Adventure|Children
8588,3,tt0085255,Action|Crime|Drama
8589,3.5,tt0085271,Sci-Fi|Thriller
8590,25,tt0852713,Comedy
8591,8,tt0085276,Action|Drama|Romance|Thriller
8592,6.5,tt0853096,Crime|Drama|Mystery|Thriller
8593,2.5,tt0085327,Action|Adventure|Comedy
8594,29.5,tt0085333,Horror
8595,218.5,tt0085334,Children|Comedy
8596,14,tt0085346,Comedy
8597,15.5,tt0085382,Horror|Thriller
8598,3,tt0085404,Drama|Sci-Fi
8599,56,tt0085407,Thriller
8600,4.5,tt0085426,Drama|Sci-Fi
8601,3,tt0085461,Drama
8602,4,tt0854678,Documentary
8603,14.5,tt0085470,Comedy
8604,17.5,tt0085474,Comedy|Documentary
8605,4,tt0085475,Drama|Musical|Mystery
8606,9.5,tt0085478,Comedy|Drama
8607,3.5,tt0085482,Adventure|Drama
8608,1.5,tt0085542,Animation|Fantasy
8609,46,tt0085549,Drama|Romance
8610,4,tt0856008,Documentary
8611,14,tt0085615,Crime|Drama|Thriller
8612,4,tt0856288,Horror|Thriller
8613,6.5,tt0085636,Horror
8614,3.5,tt0856797,Action|Animation|Crime|Sci-Fi|Thriller
8615,22,tt0085701,Horror
8616,4.5,tt0857191,Drama|Romance
8617,8.5,tt0857265,Drama|Mystery|Thriller
8618,8.5,tt0085750,Action|Horror
8619,28.5,tt0085794,Comedy|Drama
8620,42.5,tt0085809,Documentary
8621,14.5,tt0085811,Action|Adventure|Fantasy|Sci-Fi
8622,5.5,tt0858479,Comedy|Drama|Romance
8623,36.5,tt0085859,Comedy
8624,1,tt0085868,Comedy
8625,32.5,tt0085894,Comedy
8626,18.5,tt0859163,Action|Adventure|Fantasy|Thriller
8627,10,tt0085919,Comedy
8628,1,tt0085937,Horror
8629,158,tt0085959,Comedy
8630,41,tt0085970,Comedy|Drama
8631,2,tt0085980,Drama
8632,95,tt0085995,Comedy
8633,37.5,tt0086005,Adventure|Drama
8634,25,tt0086006,Action|Adventure|Thriller
8635,26.5,tt0086034,Action|Adventure|Thriller
8636,59.5,tt0086066,Drama
8637,4,tt0086087,Comedy|Drama|Romance
8638,10.5,tt0860906,Action|Animation|Drama|Sci-Fi
8639,7.5,tt0860907,Action|Animation|Drama
8640,7,tt0086129,Comedy
8641,3,tt0086143,Comedy
8642,3,tt0086148,Action|Animation|Crime
8643,10,tt0086154,Horror|Mystery|Thriller
8644,3.5,tt0861689,Drama|Mystery|Romance|Thriller
8645,43,tt0861739,Action|Crime|Drama|Thriller
8646,811,tt0086190,Action|Adventure|Sci-Fi
8647,85,tt0086197,Drama
8648,144.5,tt0086200,Comedy
8649,2.5,tt0862467,Action|Drama|War
8650,263.5,tt0086250,Action|Crime|Drama
8651,5,tt0862766,Comedy
8652,13.5,tt0862846,Comedy|Drama
8653,2.5,tt0862856,Comedy|Horror|Thriller
8654,12.5,tt0086312,Drama
8655,9.5,tt0086320,Horror
8656,5.5,tt0086325,Action|Comedy
8657,5,tt0086333,Crime|Mystery
8658,29,tt0086336,Children|Drama|Fantasy|Mystery|Thriller
8659,4,tt0086346,Action|Adventure|Sci-Fi
8660,4.5,tt0086361,Comedy|Drama|Musical
8661,39,tt0086373,Comedy
8662,7,tt0086383,Crime|Thriller
8663,49.5,tt0086393,Action|Adventure|Sci-Fi
8664,17,tt0086423,Drama|Romance|Western
8665,83.5,tt0086425,Comedy|Drama
8666,145.5,tt0086465,Comedy
8667,14,tt0864761,Drama|Romance
8668,13,tt0864835,Adventure|Animation|Comedy
8669,9,tt0086491,Fantasy|Horror|Sci-Fi|Thriller
8670,3,tt0086508,Action|War
8671,6.5,tt0086525,Comedy|Romance
8672,29.5,tt0086541,Fantasy|Horror|Sci-Fi|Thriller
8673,11.5,tt0865556,Action|Adventure|Comedy|Fantasy
8674,2,tt0865559,Comedy
8675,69.5,tt0086567,Drama|Sci-Fi|Thriller
8676,6,tt0086605,Action|Comedy|Crime
8677,30.5,tt0086617,Drama|Romance|War
8678,4,tt0086619,Drama|Musical|Romance
8679,28,tt0086637,Comedy
8680,7,tt0866437,Comedy|Drama|Romance
8681,11.5,tt0866439,Comedy|Romance
8682,4,tt0086723,Adventure|Drama|Sci-Fi
8683,61,tt0086837,Sci-Fi
8684,74.5,tt0086856,Adventure|Comedy|Sci-Fi
8685,7,tt0086859,Romance
8686,5,tt0086873,Comedy|Fantasy
8687,318,tt0086879,Drama
8688,4,tt0086907,Documentary
8689,14.5,tt0086927,Comedy
8690,1,tt0086946,Drama|Musical
8691,2.5,tt0086955,Comedy|War
8692,156.5,tt0086960,Action|Comedy|Crime|Drama
8693,17.5,tt0086969,Drama|War
8694,25.5,tt0086973,Comedy|Romance
8695,2,tt0086978,Horror|Thriller
8696,76,tt0086979,Crime|Drama|Film-Noir
8697,2.5,tt0086984,Mystery|Thriller
8698,9,tt0086993,Adventure|Drama
8699,3,tt0086994,Drama
8700,6,tt0086998,Drama|Musical
8701,5,tt0086999,Musical
8702,21,tt0087003,Comedy
8703,2.5,tt0087004,Drama|Sci-Fi
8704,4,tt0870090,Drama
8705,35.5,tt0870111,Drama
8706,4,tt0870211,War
8707,5,tt0087032,Action|Comedy
8708,4.5,tt0087042,Comedy
8709,27,tt0087050,Horror|Thriller
8710,3,tt0087062,Action|Comedy
8711,6.5,tt0087065,Action|Adventure|Children|Crime|Mystery|Thriller
8712,2,tt0087075,Fantasy|Horror
8713,25,tt0087078,Action|Adventure|Fantasy
8714,6.5,tt0087089,Crime|Musical
8715,19,tt0870984,Drama|Fantasy
8716,34.5,tt0871426,Comedy
8717,4,tt0871427,Sci-Fi
8718,16,tt0087175,Horror|Sci-Fi|Thriller
8719,127,tt0087182,Adventure|Sci-Fi
8720,4,tt0087188,Comedy|War
8721,4.5,tt0087225,Adventure|Children|Fantasy|Sci-Fi
8722,16.5,tt0087231,Crime|Drama|Thriller
8723,30.5,tt0087262,Horror|Thriller
8724,20,tt0087265,Comedy|Drama
8725,51,tt0087277,Drama
8726,4,tt0087280,Drama|Thriller
8727,4,tt0087289,Comedy|Horror|Romance
8728,15.5,tt0087298,Horror
8729,453,tt0087332,Action|Comedy|Sci-Fi
8730,3,tt0087344,Action|Horror|Sci-Fi|Thriller
8731,138.5,tt0087363,Comedy|Horror
8732,3,tt0873886,Action|Crime|Horror|Thriller
8733,2,tt0087425,Comedy
8734,393,tt0087469,Action|Adventure|Fantasy
8735,5,tt0874952,Animation|Drama
8736,3,tt0874957,Comedy|Crime|Mystery
8737,20,tt0087507,Comedy
8738,4,tt0875113,Comedy
8739,135.5,tt0087538,Drama
8740,92,tt0087544,Adventure|Animation|Drama|Fantasy|Sci-Fi
8741,112.5,tt0087553,Drama|War
8742,7.5,tt0087578,Action|Comedy|Crime|Romance
8743,25,tt0087597,Action|Adventure|Comedy|Sci-Fi
8744,3.5,tt0087635,Comedy
8745,5,tt0087650,Comedy|Romance
8746,44,tt0876563,Adventure|Animation|Children|Fantasy
8747,2,tt0087666,Comedy
8748,12.5,tt0087700,Comedy
8749,5,tt0877057,(no genres listed)
8750,12.5,tt0087727,Action|War
8751,2,tt0087746,Horror
8752,15.5,tt0087747,Comedy|Drama
8753,50,tt0087755,Children|Comedy|Musical
8754,87.5,tt0087781,Drama
8755,23,tt0087799,Comedy|Horror|Sci-Fi
8756,81,tt0087800,Horror|Thriller
8757,52,tt0087803,Drama|Sci-Fi
8758,4,tt0087810,Comedy|Romance
8759,2.5,tt0087835,Comedy
8760,65,tt0087843,Crime|Drama
8761,3.5,tt0878674,Drama
8762,114,tt0878804,Drama
8763,3.5,tt0878835,Comedy|Drama
8764,14,tt0087884,Drama|Romance
8765,8,tt0087892,Adventure|Drama
8766,3.5,tt0087909,Horror|Mystery|Thriller
8767,3.5,tt0087910,Adventure|Drama|Sci-Fi
8768,17,tt0087921,Drama
8769,66.5,tt0087928,Comedy|Crime
8770,7,tt0087932,Drama
8771,3,tt0087951,Comedy
8772,13.5,tt0087957,Drama|Musical
8773,7,tt0087980,Drama
8774,48,tt0087985,Action|Drama|War
8775,7,tt0879870,Drama|Romance
8776,71,tt0087995,Comedy|Sci-Fi
8777,37.5,tt0088000,Comedy
8778,14,tt0088007,Drama
8779,186.5,tt0088011,Action|Adventure|Comedy|Romance
8780,10.5,tt0088024,Sci-Fi|Thriller
8781,3.5,tt0880502,Drama
8782,3,tt0880578,Crime|Thriller
8783,3,tt0088103,Action|Adventure|Fantasy
8784,3.5,tt0088117,Horror|Thriller
8785,4.5,tt0881200,Action|Drama|War
8786,176.5,tt0088128,Comedy|Romance
8787,4,tt0088146,Drama
8788,159,tt0088161,Comedy|Fantasy|Romance
8789,137,tt0088170,Action|Adventure|Sci-Fi
8790,41,tt0088172,Adventure|Drama|Romance|Sci-Fi
8791,27,tt0088178,Documentary|Musical
8792,23.5,tt0088184,Comedy|Drama
8793,20,tt0088206,Action|Adventure|Fantasy
8794,510.5,tt0088247,Action|Sci-Fi|Thriller
8795,265,tt0088258,Comedy
8796,4,tt0088263,Horror
8797,3,tt0088272,Thriller
8798,9,tt0088275,Documentary
8799,42,tt0088286,Comedy
8800,3.5,tt0882977,Action|Drama|Thriller
8801,4,tt0882997,Animation
8802,154,tt0088323,Adventure|Children|Fantasy
8803,9.5,tt0088414,Comedy|Romance
8804,48,tt0884328,Horror|Sci-Fi
8805,4,tt0088461,Comedy|Drama
8806,19,tt0884732,Comedy
8807,4,tt0884762,Documentary
8808,12,tt0088650,Documentary
8809,4.5,tt0886539,Drama
8810,26.5,tt0088680,Comedy|Thriller
8811,18.5,tt0088683,Drama|Mystery
8812,7,tt0088707,Drama
8813,5,tt0088708,Action|Adventure
8814,13.5,tt0088727,Children|Drama
8815,11,tt0088760,Adventure|Sci-Fi
8816,690.5,tt0088763,Adventure|Comedy|Sci-Fi
8817,136,tt0887883,Comedy|Crime|Drama
8818,138,tt0887912,Action|Drama|Thriller|War
8819,99.5,tt0088794,Comedy|Romance
8820,30,tt0088814,Adventure|Animation|Children|Fantasy
8821,246.5,tt0088846,Fantasy|Sci-Fi
8822,427,tt0088847,Comedy|Drama
8823,23.5,tt0088850,Comedy
8824,4,tt0888817,Animation|Comedy
8825,3,tt0088885,Animation|Children|Fantasy
8826,14.5,tt0088889,Horror
8827,14,tt0088915,Comedy|Drama|Musical
8828,61,tt0088930,Comedy|Crime|Mystery|Thriller
8829,140.5,tt0088933,Comedy|Sci-Fi
8830,47,tt0088939,Drama
8831,21,tt0088944,Action|Adventure
8832,16,tt0889573,Comedy|Romance
8833,36.5,tt0889583,Comedy
8834,3.5,tt0889588,Drama|War
8835,2,tt0088967,Comedy|Crime
8836,2,tt0088979,Adventure|Children|Sci-Fi
8837,29,tt0088993,Horror|Sci-Fi|Thriller
8838,3,tt0089003,Action|Drama
8839,3,tt0089006,Drama
8840,4.5,tt0089015,Drama
8841,64,tt0089017,Comedy|Drama|Romance
8842,3,tt0089087,Action|Adventure|Drama
8843,16,tt0890870,Crime|Horror|Thriller
8844,16,tt0089092,Adventure|Drama|Sci-Fi
8845,6,tt0089110,Adventure|Children|Fantasy|Sci-Fi
8846,7,tt0089114,Adventure|Children|Sci-Fi
8847,51.5,tt0089118,Action|Crime|Thriller
8848,18,tt0089126,Comedy
8849,8,tt0891527,Drama|Thriller|War
8850,6,tt0089153,Action|Adventure|Drama|War
8851,74,tt0089155,Comedy|Crime|Mystery
8852,1,tt0089167,Comedy|Romance
8853,5,tt0089173,Horror
8854,43,tt0089175,Comedy|Horror|Thriller
8855,3.5,tt0089177,Action|Comedy
8856,10,tt0089208,Comedy
8857,203.5,tt0089218,Action|Adventure|Children|Comedy|Fantasy
8858,2.5,tt0089222,Comedy
8859,5,tt0892255,Drama|War
8860,8.5,tt0892318,Drama|Romance
8861,4,tt0089276,Drama
8862,209,tt0892769,Adventure|Animation|Children|Fantasy|IMAX
8863,26,tt0892782,Animation|Sci-Fi|IMAX
8864,25,tt0892791,Adventure|Animation|Children|Comedy|Fantasy|IMAX
8865,4,tt0892899,Action|Horror
8866,2,tt0089308,Horror
8867,3.5,tt0893382,Documentary|Musical|IMAX
8868,25,tt0089360,Crime|Romance|Thriller
8869,59,tt0089370,Action|Adventure|Comedy|Romance
8870,8.5,tt0089374,Action|Comedy|Crime|Thriller
8871,17,tt0089385,Adventure|Children
8872,11,tt0089393,Comedy
8873,2.5,tt0089421,Adventure|Comedy
8874,15.5,tt0089424,Drama
8875,60,tt0089457,Adventure|Fantasy|Romance
8876,8,tt0089461,Action|Comedy|Drama
8877,40,tt0089469,Adventure|Fantasy|Romance
8878,12.5,tt0089489,Horror|Sci-Fi
8879,5,tt0089504,Comedy
8880,78.5,tt0089530,Action|Adventure|Sci-Fi
8881,1,tt0089538,Comedy
8882,24,tt0089560,Drama
8883,2.5,tt0089601,Comedy|Romance
8884,5,tt0089604,Action|War
8885,37.5,tt0089606,Comedy|Drama
8886,2,tt0089622,Comedy|Sci-Fi
8887,11.5,tt0089643,Comedy|Romance
8888,11.5,tt0089652,Adventure|Sci-Fi
8889,39.5,tt0089670,Adventure|Comedy|Romance
8890,23.5,tt0089686,Horror
8891,6.5,tt0896872,Drama|Thriller
8892,9,tt0089730,Comedy|Horror
8893,0.5,tt0897361,Crime|Drama|Thriller
8894,5,tt0897387,Adventure|Animation|Comedy|Fantasy
8895,55,tt0089755,Drama|Romance
8896,30.5,tt0089767,Western
8897,73.5,tt0089791,Adventure|Comedy
8898,5.5,tt0089798,Drama|Romance
8899,29.5,tt0089822,Comedy|Crime
8900,10,tt0089826,Comedy
8901,35,tt0898367,Adventure|Drama|Thriller
8902,1.5,tt0089839,Comedy
8903,34,tt0089841,Comedy|Drama|Romance
8904,2,tt0089847,Action|Comedy|Drama|Thriller
8905,48.5,tt0089853,Comedy|Drama|Fantasy|Romance
8906,8.5,tt0089869,Drama|Mystery|Sci-Fi
8907,50.5,tt0089880,Action|Adventure|Thriller
8908,66.5,tt0089881,Drama|War
8909,34.5,tt0089885,Comedy|Horror|Sci-Fi
8910,73.5,tt0089886,Comedy
8911,20.5,tt0089893,Action|Adventure|Fantasy
8912,7,tt0089901,Action|Comedy|Crime|Thriller
8913,15,tt0089907,Comedy|Horror|Sci-Fi
8914,18,tt0089908,Adventure|Children|Fantasy
8915,2.5,tt0089913,Adventure|Drama|War
8916,78.5,tt0089927,Action|Drama
8917,26,tt0089941,Action|Adventure|Drama|Thriller
8918,5,tt0089960,Drama
