id,weight,movieid_id
7434,24,tt0107211
7435,24,tt0109579
7436,24,tt0113114
7437,24,tt0113305
7438,24,tt0116277
7439,24,tt0116707
7440,24,tt0117091
7441,24,tt0117119
7442,24,tt0119115
7443,24,tt0119250
7444,24,tt1259571
7445,24,tt0129332
7446,24,tt0146336
7447,24,tt0210070
7448,24,tt0248667
7449,24,tt0252503
7450,24,tt0284490
7451,24,tt0031725
7452,24,tt0335563
7453,24,tt0366627
7454,24,tt0369441
7455,24,tt0038559
7456,24,tt0413845
7457,24,tt4302938
7458,24,tt0477139
7459,24,tt0059026
7460,24,tt0062467
7461,24,tt0065126
7462,24.5,tt1059786
7463,24.5,tt0113321
7464,24.5,tt0117293
7465,24.5,tt0117737
7466,24.5,tt0119361
7467,24.5,tt0119535
7468,24.5,tt1197624
7469,24.5,tt0120157
7470,24.5,tt1325004
7471,24.5,tt1707386
7472,24.5,tt0198021
7473,24.5,tt2316411
7474,24.5,tt0250797
7475,24.5,tt0286788
7476,24.5,tt0323944
7477,24.5,tt4196776
7478,24.5,tt0423294
7479,24.5,tt0424095
7480,24.5,tt0455967
7481,24.5,tt4649466
7482,24.5,tt0053946
7483,24.5,tt0056193
7484,24.5,tt0057427
7485,24.5,tt0063415
7486,24.5,tt0067309
7487,24.5,tt0069947
7488,24.5,tt0076729
7489,25,tt0100449
7490,25,tt1063669
7491,25,tt0111301
7492,25,tt0112453
7493,25,tt1289401
7494,25,tt0138304
7495,25,tt1436562
7496,25,tt0167427
7497,25,tt1758830
7498,25,tt0202677
7499,25,tt0211181
7500,25,tt2229499
7501,25,tt0233469
7502,25,tt2561572
7503,25,tt2637276
7504,25,tt0026752
7505,25,tt0274309
7506,25,tt0290095
7507,25,tt0338094
7508,25,tt0362269
7509,25,tt0370032
7510,25,tt0377107
7511,25,tt0377818
7512,25,tt0398808
7513,25,tt0426883
7514,25,tt0430105
7515,25,tt0446059
7516,25,tt0493430
7517,25,tt0063385
7518,25,tt0069768
7519,25,tt0076584
7520,25,tt0852713
7521,25,tt0086006
7522,25,tt0087597
7523,25.5,tt0101969
7524,25.5,tt0106307
7525,25.5,tt0110907
7526,25.5,tt0114272
7527,25.5,tt0114825
7528,25.5,tt0116684
7529,25.5,tt0118661
7530,25.5,tt0120661
7531,25.5,tt0120757
7532,25.5,tt0120857
7533,25.5,tt1386703
7534,25.5,tt1700841
7535,25.5,tt2042568
7536,25.5,tt0242193
7537,25.5,tt0243655
7538,25.5,tt0247199
7539,25.5,tt0252444
7540,25.5,tt0398712
7541,25.5,tt0414982
7542,25.5,tt0448011
7543,25.5,tt0452637
7544,25.5,tt0047528
7545,25.5,tt0052077
7546,25.5,tt0057590
7547,25.5,tt0834001
7548,26,tt0113538
7549,26,tt0115744
7550,26,tt0117628
7551,26,tt1204342
7552,26,tt1284575
7553,26,tt1399103
7554,26,tt0203166
7555,26,tt2224026
7556,26,tt0238546
7557,26,tt0240462
7558,26,tt0028950
7559,26,tt0318411
7560,26,tt3472226
7561,26,tt0037008
7562,26,tt0395584
7563,26,tt0396171
7564,26,tt4116284
7565,26,tt0060665
7566,26,tt0072653
7567,26,tt0072684
7568,26,tt0892782
7569,26.5,tt1000774
7570,26.5,tt0108147
7571,26.5,tt1139328
7572,26.5,tt0119778
7573,26.5,tt0120520
7574,26.5,tt0140888
7575,26.5,tt1615147
7576,26.5,tt0174480
7577,26.5,tt1790809
7578,26.5,tt0230838
7579,26.5,tt0245803
7580,26.5,tt0275309
7581,26.5,tt0278488
7582,26.5,tt0333780
7583,26.5,tt0412080
7584,26.5,tt0467200
7585,26.5,tt0061385
7586,26.5,tt0066434
7587,26.5,tt0075784
7588,26.5,tt0086034
7589,27,tt0101329
7590,27,tt0010323
7591,27,tt0103905
7592,27,tt1057500
7593,27,tt0112365
7594,27,tt0113500
7595,27,tt0116756
7596,27,tt0118556
7597,27,tt0118636
7598,27,tt1228987
7599,27,tt0124879
7600,27,tt0126916
7601,27,tt1298649
7602,27,tt1305806
7603,27,tt0145734
7604,27,tt1458175
7605,27,tt1706593
7606,27,tt1951261
7607,27,tt0203632
7608,27,tt2267968
7609,27,tt0025878
7610,27,tt0259324
7611,27,tt0298845
7612,27,tt0327162
7613,27,tt0362120
7614,27,tt0409847
7615,27,tt0450232
7616,27,tt0472062
7617,27,tt0048605
7618,27,tt0054033
7619,27,tt0081207
7620,27,tt0088178
7621,27.5,tt0102426
7622,27.5,tt1034303
7623,27.5,tt0103759
7624,27.5,tt0103919
7625,27.5,tt0109592
7626,27.5,tt0113409
7627,27.5,tt1152836
7628,27.5,tt0119558
7629,27.5,tt1399683
7630,27.5,tt0147004
7631,27.5,tt0171363
7632,27.5,tt0192614
7633,27.5,tt2265171
7634,27.5,tt2313197
7635,27.5,tt0342172
7636,27.5,tt3682448
7637,27.5,tt0039420
7638,27.5,tt0430357
7639,27.5,tt0451079
7640,27.5,tt0064603
7641,27.5,tt0066473
7642,27.5,tt0069089
7643,27.5,tt0072951
7644,27.5,tt0824747
7645,28,tt0102266
7646,28,tt0104389
7647,28,tt0120596
7648,28,tt1240982
7649,28,tt0144168
7650,28,tt0205873
7651,28,tt0216651
7652,28,tt0304415
7653,28,tt0338466
7654,28,tt0034240
7655,28,tt3464902
7656,28,tt0348836
7657,28,tt0360201
7658,28,tt0385880
7659,28,tt0398165
7660,28,tt0449010
7661,28,tt0468492
7662,28,tt0048424
7663,28,tt0057129
7664,28,tt0063688
7665,28,tt0070379
7666,28,tt0070644
7667,28,tt0073817
7668,28,tt0780571
7669,28,tt0086637
7670,28.5,tt0106246
7671,28.5,tt0109303
7672,28.5,tt0110737
7673,28.5,tt0114798
7674,28.5,tt0115751
7675,28.5,tt0122459
7676,28.5,tt0133240
7677,28.5,tt1488555
7678,28.5,tt0015864
7679,28.5,tt0158811
7680,28.5,tt0165710
7681,28.5,tt0170691
7682,28.5,tt0212712
7683,28.5,tt0218817
7684,28.5,tt0219854
7685,28.5,tt0022913
7686,28.5,tt0231402
7687,28.5,tt2582782
7688,28.5,tt0027125
7689,28.5,tt3170832
7690,28.5,tt0390022
7691,28.5,tt0401997
7692,28.5,tt0421238
7693,28.5,tt0448694
7694,28.5,tt0452594
7695,28.5,tt0486358
7696,28.5,tt0049730
7697,28.5,tt0062376
7698,28.5,tt0062711
7699,28.5,tt0085794
7700,29,tt0100142
7701,29,tt0106881
7702,29,tt0107076
7703,29,tt0108308
7704,29,tt0110027
7705,29,tt0110265
7706,29,tt1124035
7707,29,tt0120831
7708,29,tt1596350
7709,29,tt1872181
7710,29,tt2005151
7711,29,tt0231775
7712,29,tt0240468
7713,29,tt0253867
7714,29,tt0309530
7715,29,tt0034862
7716,29,tt0036342
7717,29,tt0036855
7718,29,tt4425200
7719,29,tt0452608
7720,29,tt0475276
7721,29,tt0485947
7722,29,tt0054387
7723,29,tt0061184
7724,29,tt0066769
7725,29,tt0072308
7726,29,tt0079944
7727,29,tt0815236
7728,29,tt0086336
7729,29.5,tt0107969
7730,29.5,tt0108185
7731,29.5,tt1155592
7732,29.5,tt0116095
7733,29.5,tt1286537
7734,29.5,tt1398426
7735,29.5,tt1457767
7736,29.5,tt2140373
7737,29.5,tt0245674
7738,29.5,tt0272207
7739,29.5,tt0328589
7740,29.5,tt0356470
7741,29.5,tt0366548
7742,29.5,tt0374536
7743,29.5,tt0432021
7744,29.5,tt0455944
7745,29.5,tt0462499
7746,29.5,tt5580390
7747,29.5,tt0074174
7748,29.5,tt0077269
7749,29.5,tt0085333
7750,29.5,tt0089822
7751,30,tt0114011
7752,30,tt0117247
7753,30,tt0119375
7754,30,tt0134618
7755,30,tt1396484
7756,30,tt0179626
7757,30,tt0185906
7758,30,tt0021814
7759,30,tt0247425
7760,30,tt0264472
7761,30,tt0275491
7762,30,tt3076658
7763,30,tt0347618
7764,30,tt0042276
7765,30,tt0050783
7766,30,tt0065528
7767,30,tt0080319
7768,30,tt0082432
7769,30.5,tt0101757
7770,30.5,tt0106471
7771,30.5,tt1086772
7772,30.5,tt0116322
7773,30.5,tt0117826
7774,30.5,tt0120179
7775,30.5,tt0120321
7776,30.5,tt1234548
7777,30.5,tt1277953
7778,30.5,tt1340800
7779,30.5,tt0150662
7780,30.5,tt1555149
7781,30.5,tt1596343
7782,30.5,tt0199753
7783,30.5,tt0239948
7784,30.5,tt2582846
7785,30.5,tt0289992
7786,30.5,tt0307453
7787,30.5,tt0309593
7788,30.5,tt0340163
7789,30.5,tt0037017
7790,30.5,tt3783958
7791,30.5,tt0384680
7792,30.5,tt0395251
7793,30.5,tt0421239
7794,30.5,tt0431197
7795,30.5,tt0437863
7796,30.5,tt0441909
7797,30.5,tt0480242
7798,30.5,tt0054594
7799,30.5,tt0067093
7800,30.5,tt0084855
7801,30.5,tt0087262
7802,31,tt1001508
7803,31,tt0102511
7804,31,tt1054486
7805,31,tt1078912
7806,31,tt0112379
7807,31,tt0114496
7808,31,tt0116790
7809,31,tt0117894
7810,31,tt0118954
7811,31,tt1231583
7812,31,tt1790886
7813,31,tt2166834
7814,31,tt0239395
7815,31,tt2848292
7816,31,tt0342258
7817,31,tt0365830
7818,31,tt0367089
7819,31,tt0410297
7820,31,tt0464141
7821,31,tt0475394
7822,31,tt0050798
7823,31,tt0062765
7824,31,tt0758766
7825,31.5,tt0107478
7826,31.5,tt0109370
7827,31.5,tt0114608
7828,31.5,tt0120461
7829,31.5,tt0185183
7830,31.5,tt1907668
7831,31.5,tt2119532
7832,31.5,tt0294870
7833,31.5,tt0301727
7834,31.5,tt0360139
7835,31.5,tt0389790
7836,31.5,tt0390221
7837,31.5,tt0408790
7838,31.5,tt0450278
7839,31.5,tt0048140
7840,31.5,tt0486822
7841,31.5,tt0050105
7842,31.5,tt0053472
7843,31.5,tt0076786
7844,32,tt0102492
7845,32,tt0112130
7846,32,tt0115644
7847,32,tt0118548
7848,32,tt0119675
7849,32,tt1308667
7850,32,tt0139414
7851,32,tt0157503
7852,32,tt0168786
7853,32,tt0184858
7854,32,tt0251160
7855,32,tt2779318
7856,32,tt0029843
7857,32,tt3152624
7858,32,tt0033804
7859,32,tt0363589
7860,32,tt0369702
7861,32,tt0379557
7862,32,tt0386117
7863,32,tt0480025
7864,32,tt0049470
7865,32,tt0068182
7866,32,tt0077928
7867,32,tt0084917
7868,32.5,tt0100436
7869,32.5,tt1013752
7870,32.5,tt1038988
7871,32.5,tt0113972
7872,32.5,tt0116040
7873,32.5,tt0116830
7874,32.5,tt0117774
7875,32.5,tt0118073
7876,32.5,tt0118747
7877,32.5,tt1823672
7878,32.5,tt0183503
7879,32.5,tt2381941
7880,32.5,tt0328538
7881,32.5,tt0366780
7882,32.5,tt0036868
7883,32.5,tt0057193
7884,32.5,tt0082186
7885,33,tt0100507
7886,33,tt0100994
7887,33,tt0102536
7888,33,tt0107007
7889,33,tt0119051
7890,33,tt1424381
7891,33,tt0166485
7892,33,tt0217630
7893,33,tt0413099
7894,33,tt0063227
7895,33.5,tt0102316
7896,33.5,tt0104040
7897,33.5,tt0120633
7898,33.5,tt0235737
7899,33.5,tt0256009
7900,33.5,tt0349825
7901,33.5,tt0385002
7902,33.5,tt0436078
7903,33.5,tt0046359
7904,33.5,tt0047673
7905,33.5,tt0489270
7906,33.5,tt0068408
7907,34,tt0114852
7908,34,tt0115964
7909,34,tt0185371
7910,34,tt0271027
7911,34,tt0315983
7912,34,tt0335345
7913,34,tt0401729
7914,34,tt0404030
7915,34,tt0431308
7916,34,tt0481499
7917,34,tt0052225
7918,34,tt0070290
7919,34,tt0851578
7920,34,tt0089841
7921,34.5,tt0104231
7922,34.5,tt0104558
7923,34.5,tt0104839
7924,34.5,tt0106332
7925,34.5,tt0108181
7926,34.5,tt0116493
7927,34.5,tt1375670
7928,34.5,tt0140379
7929,34.5,tt0189998
7930,34.5,tt0338348
7931,34.5,tt3521164
7932,34.5,tt0372532
7933,34.5,tt0038109
7934,34.5,tt0457510
7935,34.5,tt0057372
7936,34.5,tt0080453
7937,35,tt0100212
7938,35,tt0100477
7939,35,tt0103060
7940,35,tt0105415
7941,35,tt0107282
7942,35,tt0111686
7943,35,tt0112701
7944,35,tt0115509
7945,35,tt0119925
7946,35,tt1386697
7947,35,tt1764651
7948,35,tt2388725
7949,35,tt0264796
7950,35,tt0268995
7951,35,tt0290673
7952,35,tt0389722
7953,35,tt0054357
7954,35,tt0073747
7955,35.5,tt1019452
7956,35.5,tt0110657
7957,35.5,tt1135503
7958,35.5,tt0114594
7959,35.5,tt0118843
7960,35.5,tt1226229
7961,35.5,tt0139809
7962,35.5,tt2234155
7963,35.5,tt2557490
7964,35.5,tt0316356
7965,35.5,tt0318374
7966,35.5,tt0384537
7967,35.5,tt0385700
7968,36,tt0104187
7969,36,tt0104684
7970,36,tt0106873
7971,36,tt0107497
7972,36,tt1189340
7973,36,tt0017925
7974,36,tt0277371
7975,36,tt0335245
7976,36,tt0060390
7977,36,tt0065724
7978,36,tt0067328
7979,36.5,tt1080016
7980,36.5,tt0115438
7981,36.5,tt0117039
7982,36.5,tt0118755
7983,36.5,tt0119223
7984,36.5,tt0119590
7985,36.5,tt1279935
7986,36.5,tt0133952
7987,36.5,tt1421373
7988,36.5,tt0144528
7989,36.5,tt0015648
7990,36.5,tt0190865
7991,36.5,tt0228750
7992,36.5,tt0266452
7993,36.5,tt0317648
7994,36.5,tt0368008
7995,36.5,tt0432348
7996,36.5,tt0049406
7997,36.5,tt0076666
7998,36.5,tt0085859
7999,37,tt0119141
8000,37,tt0120152
8001,37,tt0122541
8002,37,tt1229340
8003,37,tt0130018
8004,37,tt1951266
8005,37,tt0208003
8006,37,tt0026778
8007,37,tt0032551
8008,37,tt0371246
8009,37,tt0417148
8010,37,tt0065063
8011,37.5,tt0105665
8012,37.5,tt0105698
8013,37.5,tt0113845
8014,37.5,tt0119683
8015,37.5,tt0120777
8016,37.5,tt0125659
8017,37.5,tt0203230
8018,37.5,tt2527336
8019,37.5,tt2975590
8020,37.5,tt0473075
8021,37.5,tt0066808
8022,37.5,tt0074486
8023,37.5,tt0837562
8024,38,tt0107798
8025,38,tt0111201
8026,38,tt1650554
8027,38,tt0178868
8028,38,tt0219699
8029,38,tt0293508
8030,38,tt0385267
8031,38,tt0418689
8032,38,tt0046534
8033,38,tt4846340
8034,38,tt5027774
8035,38,tt0057413
8036,38,tt0062803
8037,38,tt0073312
8038,38,tt0074751
8039,38,tt0762107
8040,38.5,tt0101698
8041,38.5,tt0109279
8042,38.5,tt0113820
8043,38.5,tt0119942
8044,38.5,tt0138510
8045,38.5,tt0267804
8046,38.5,tt0274166
8047,38.5,tt0278500
8048,38.5,tt0279077
8049,38.5,tt0279113
8050,38.5,tt0349683
8051,38.5,tt3845232
8052,38.5,tt0055277
8053,38.5,tt0064505
8054,39,tt1013753
8055,39,tt0101640
8056,39,tt0104346
8057,39,tt0108186
8058,39,tt0112760
8059,39,tt0113247
8060,39,tt0115907
8061,39,tt0118147
8062,39,tt0120749
8063,39,tt0156812
8064,39,tt1899353
8065,39,tt2397535
8066,39,tt0338564
8067,39,tt3397884
8068,39,tt0379225
8069,39,tt3890160
8070,39,tt0396555
8071,39,tt0040746
8072,39,tt0042451
8073,39,tt0435625
8074,39,tt0471711
8075,39.5,tt0115639
8076,39.5,tt0116768
8077,39.5,tt0118708
8078,39.5,tt1220719
8079,39.5,tt0159365
8080,39.5,tt2004420
8081,39.5,tt0205000
8082,39.5,tt0265662
8083,39.5,tt0273923
8084,39.5,tt2872732
8085,39.5,tt0435705
8086,39.5,tt0051201
8087,39.5,tt0057261
8088,39.5,tt0060345
8089,39.5,tt0078446
8090,39.5,tt0078767
8091,40,tt0105226
8092,40,tt0112585
8093,40,tt2170439
8094,40,tt0265349
8095,40,tt3040964
8096,40,tt3110958
8097,40,tt0359013
8098,40,tt0054135
8099,40.5,tt0103873
8100,40.5,tt0105414
8101,40.5,tt0106292
8102,40.5,tt0112688
8103,40.5,tt0119468
8104,40.5,tt0119978
8105,40.5,tt0124819
8106,40.5,tt0138749
8107,40.5,tt0146675
8108,40.5,tt0335119
8109,40.5,tt0084707
8110,41,tt0104437
8111,41,tt0115491
8112,41,tt0116250
8113,41,tt0118789
8114,41,tt0120008
8115,41,tt1291584
8116,41,tt1411238
8117,41,tt1825683
8118,41,tt0318627
8119,41,tt0037059
8120,41,tt0384793
8121,41,tt0443680
8122,41,tt0481369
8123,41,tt0051459
8124,41,tt0808506
8125,41,tt0085970
8126,41.5,tt0100318
8127,41.5,tt0114194
8128,41.5,tt0120832
8129,41.5,tt2788710
8130,41.5,tt0422720
8131,41.5,tt0465602
8132,41.5,tt0061584
8133,41.5,tt0068555
8134,41.5,tt0076538
8135,42,tt0108255
8136,42,tt0109759
8137,42,tt0111693
8138,42,tt0182789
8139,42,tt1979320
8140,42,tt0327137
8141,42,tt0040506
8142,42,tt0424136
8143,42,tt0048380
8144,42,tt0065214
8145,42,tt0825232
8146,42,tt0088286
8147,42.5,tt0103859
8148,42.5,tt0110366
8149,42.5,tt0115986
8150,42.5,tt0118972
8151,42.5,tt0119256
8152,42.5,tt0196216
8153,42.5,tt0250258
8154,42.5,tt0264616
8155,42.5,tt0297884
8156,42.5,tt3011894
8157,42.5,tt0348333
8158,42.5,tt0354899
8159,42.5,tt0374546
8160,42.5,tt0499448
8161,42.5,tt0072271
8162,43,tt0104070
8163,43,tt0108149
8164,43,tt0116324
8165,43,tt0131857
8166,43,tt0151137
8167,43,tt0195234
8168,43,tt2106476
8169,43,tt2112999
8170,43,tt0021884
8171,43,tt3385516
8172,43,tt0340377
8173,43,tt0372824
8174,43,tt0397535
8175,43,tt0451279
8176,43,tt0481536
8177,43.5,tt0114660
8178,43.5,tt0118771
8179,43.5,tt0130623
8180,43.5,tt0159382
8181,43.5,tt0020629
8182,43.5,tt0301199
8183,43.5,tt0045793
8184,43.5,tt0460791
8185,43.5,tt0048960
8186,44,tt1033575
8187,44,tt0107554
8188,44,tt0107808
8189,44,tt0109758
8190,44,tt0112950
8191,44,tt1142988
8192,44,tt0120176
8193,44,tt0141369
8194,44,tt0144214
8195,44,tt1587310
8196,44,tt0234853
8197,44,tt0280760
8198,44,tt0488120
8199,44,tt0051622
8200,44,tt0056197
8201,44.5,tt0120241
8202,44.5,tt1598778
8203,44.5,tt1655442
8204,44.5,tt0026029
8205,44.5,tt0385690
8206,44.5,tt0043278
8207,44.5,tt0445922
8208,44.5,tt5013056
8209,44.5,tt0076095
8210,45,tt0113828
8211,45,tt0120783
8212,45,tt1245492
8213,45,tt0285823
8214,45,tt0325703
8215,45,tt0387131
8216,45,tt0067065
8217,45,tt0069293
8218,45,tt0069762
8219,45,tt0780521
8220,45,tt0081353
8221,45.5,tt0101862
8222,45.5,tt0114057
8223,45.5,tt0120828
8224,45.5,tt0133189
8225,45.5,tt1446192
8226,45.5,tt0206275
8227,45.5,tt0306047
8228,45.5,tt0814314
8229,46,tt0112896
8230,46,tt0113347
8231,46,tt0115678
8232,46,tt0116329
8233,46,tt0117991
8234,46,tt0146984
8235,46,tt2380307
8236,46,tt0248845
8237,46,tt0265343
8238,46,tt0042546
8239,46,tt0443649
8240,46,tt0061811
8241,46,tt0062512
8242,46,tt0063823
8243,46,tt0068699
8244,46,tt0783233
8245,46,tt0080761
8246,46,tt0808417
8247,46.5,tt0112857
8248,46.5,tt0114117
8249,46.5,tt0120202
8250,46.5,tt0126250
8251,46.5,tt2277860
8252,46.5,tt0257076
8253,46.5,tt0265029
8254,46.5,tt0281686
8255,46.5,tt0393109
8256,46.5,tt0479143
8257,46.5,tt0497116
8258,46.5,tt0054331
8259,46.5,tt5463162
8260,46.5,tt0061395
8261,47,tt0102059
8262,47,tt0116731
8263,47,tt1790864
8264,47,tt0200465
8265,47,tt0356150
8266,47,tt0063819
8267,47,tt0077869
8268,47.5,tt0105629
8269,47.5,tt0118689
8270,47.5,tt1637688
8271,47.5,tt0203019
8272,47.5,tt2293640
8273,47.5,tt2361509
8274,47.5,tt0346156
8275,47.5,tt0363226
8276,47.5,tt0082846
8277,48,tt0104454
8278,48,tt0108162
8279,48,tt1092026
8280,48,tt0109219
8281,48,tt0111127
8282,48,tt0112571
8283,48,tt0119137
8284,48,tt0120102
8285,48,tt0142688
8286,48,tt0327084
8287,48,tt0368909
8288,48,tt0370263
8289,48,tt0479884
8290,48,tt0479952
8291,48,tt0053198
8292,48,tt0081283
8293,48,tt0832266
8294,48.5,tt1055369
8295,48.5,tt0267913
8296,48.5,tt0309987
8297,48.5,tt0436697
8298,49,tt0101669
8299,49,tt1032755
8300,49,tt0107692
8301,49,tt0108122
8302,49,tt0113501
8303,49,tt0115857
8304,49,tt0139699
8305,49,tt1411697
8306,49,tt1588173
8307,49,tt0172156
8308,49,tt0253556
8309,49,tt2713180
8310,49,tt0281358
8311,49,tt0330793
8312,49,tt0414993
8313,49,tt0049366
8314,49,tt0054953
8315,49.5,tt0117615
8316,49.5,tt1231587
8317,49.5,tt0183659
8318,49.5,tt0252076
8319,49.5,tt0322259
8320,49.5,tt0328828
8321,49.5,tt0338337
8322,49.5,tt0363988
8323,49.5,tt0401855
8324,49.5,tt0049223
8325,49.5,tt0497465
8326,49.5,tt0056923
8327,49.5,tt0086393
8328,50,tt1091722
8329,50,tt0110443
8330,50,tt0112401
8331,50,tt0114576
8332,50,tt0116552
8333,50,tt0127723
8334,50,tt0021749
8335,50,tt0245686
8336,50,tt0049408
8337,50,tt0061735
8338,50,tt0065462
8339,50.5,tt0107978
8340,50.5,tt0108101
8341,50.5,tt0111742
8342,50.5,tt0115697
8343,50.5,tt0117589
8344,50.5,tt0162650
8345,50.5,tt0164184
8346,50.5,tt1663662
8347,50.5,tt0277296
8348,50.5,tt0424345
8349,50.5,tt0089880
8350,51,tt0113198
8351,51,tt0114367
8352,51,tt0120889
8353,51,tt0122718
8354,51,tt0146309
8355,51,tt0162677
8356,51,tt0191397
8357,51,tt0334405
8358,51,tt0448134
8359,51,tt0472033
8360,51.5,tt0116705
8361,51.5,tt1179933
8362,51.5,tt1645089
8363,51.5,tt2103281
8364,51.5,tt0293416
8365,51.5,tt3183660
8366,51.5,tt0388482
8367,51.5,tt0486576
8368,51.5,tt0089118
8369,52,tt0102685
8370,52,tt0110167
8371,52,tt0111143
8372,52,tt0112461
8373,52,tt0116242
8374,52,tt0118615
8375,52,tt1320253
8376,52,tt1343727
8377,52,tt1800241
8378,52,tt1931533
8379,52,tt0203119
8380,52,tt2379713
8381,52,tt2660888
8382,52,tt0386032
8383,52,tt4154756
8384,52.5,tt1037705
8385,52.5,tt0106226
8386,52.5,tt0107507
8387,52.5,tt0111438
8388,52.5,tt0118887
8389,52.5,tt0119099
8390,52.5,tt0120787
8391,52.5,tt1587707
8392,52.5,tt0298228
8393,52.5,tt0310281
8394,52.5,tt0355295
8395,52.5,tt0427327
8396,52.5,tt0445934
8397,52.5,tt0070034
8398,52.5,tt0082158
8399,52.5,tt0083833
8400,53,tt1099212
8401,53,tt0110684
8402,53,tt0113870
8403,53,tt0115624
8404,53,tt0117331
8405,53,tt0134273
8406,53,tt1535108
8407,53.5,tt0106364
8408,53.5,tt0106400
8409,53.5,tt0154420
8410,53.5,tt0164334
8411,53.5,tt0237534
8412,53.5,tt0327850
8413,53.5,tt0429493
8414,54,tt0109484
8415,54,tt0110066
8416,54,tt0114857
8417,54,tt1430132
8418,54,tt0146838
8419,54,tt0164912
8420,54,tt1840309
8421,54,tt0243736
8422,54,tt0290538
8423,54,tt0489099
8424,54.5,tt0104652
8425,54.5,tt0111797
8426,54.5,tt0165854
8427,54.5,tt0283509
8428,54.5,tt0332375
8429,54.5,tt0035423
8430,54.5,tt5052448
8431,54.5,tt0050825
8432,54.5,tt0079417
8433,55,tt0100814
8434,55,tt0104348
8435,55,tt0110971
8436,55,tt0110989
8437,55,tt1190080
8438,55,tt0124198
8439,55,tt0166896
8440,55,tt1731141
8441,55,tt0250687
8442,55,tt0055630
8443,55,tt0063518
8444,55,tt0070511
8445,55,tt0089755
8446,55.5,tt0114279
8447,55.5,tt0116922
8448,55.5,tt0165929
8449,55.5,tt0274558
8450,55.5,tt0381681
8451,55.5,tt0425061
8452,55.5,tt0055824
8453,55.5,tt0064757
8454,56,tt1041829
8455,56,tt0107501
8456,56,tt0113677
8457,56,tt0118055
8458,56,tt0216216
8459,56,tt0022100
8460,56,tt0317910
8461,56,tt0385752
8462,56,tt0085407
8463,56.5,tt0101410
8464,56.5,tt0110729
8465,56.5,tt1194173
8466,56.5,tt1302011
8467,56.5,tt0131369
8468,56.5,tt0013442
8469,56.5,tt1646971
8470,56.5,tt0174856
8471,56.5,tt0183523
8472,56.5,tt0287467
8473,56.5,tt0365737
8474,57,tt0103850
8475,57,tt0133751
8476,57,tt2179136
8477,57,tt0292506
8478,57,tt0056801
8479,57.5,tt0108551
8480,57.5,tt0117038
8481,57.5,tt0120632
8482,57.5,tt0120693
8483,57.5,tt0120910
8484,57.5,tt0150377
8485,57.5,tt1790885
8486,57.5,tt0358082
8487,57.5,tt3799694
8488,57.5,tt0054047
8489,58,tt0101605
8490,58,tt0110950
8491,58,tt0119395
8492,58,tt2024544
8493,58,tt0038355
8494,58,tt0402022
8495,58.5,tt0313542
8496,58.5,tt0040897
8497,58.5,tt0416320
8498,58.5,tt0438488
8499,59,tt0107131
8500,59,tt0118694
8501,59,tt1409024
8502,59,tt2194499
8503,59,tt0253754
8504,59,tt3079380
8505,59,tt0046672
8506,59.5,tt0112817
8507,59.5,tt0118158
8508,59.5,tt0120906
8509,59.5,tt0285742
8510,59.5,tt0320661
8511,59.5,tt0322802
8512,59.5,tt0376541
8513,59.5,tt0083798
8514,60,tt0106856
8515,60,tt0107302
8516,60,tt0111112
8517,60,tt0112679
8518,60,tt1155056
8519,60,tt0116669
8520,60,tt0185431
8521,60,tt0277434
8522,60,tt0340855
8523,60,tt0073802
8524,60,tt0089457
8525,60.5,tt0117107
8526,60.5,tt0119874
8527,60.5,tt0120679
8528,60.5,tt1645170
8529,60.5,tt0025316
8530,60.5,tt0317198
8531,61,tt0100403
8532,61,tt1054606
8533,61,tt0119643
8534,61,tt1632708
8535,61,tt0300471
8536,61,tt0397892
8537,61,tt0063374
8538,61,tt0086837
8539,61.5,tt0101452
8540,61.5,tt1104001
8541,61.5,tt0110955
8542,61.5,tt0119173
8543,61.5,tt0119190
8544,61.5,tt1192628
8545,61.5,tt1213663
8546,61.5,tt0022111
8547,61.5,tt2310332
8548,61.5,tt0307479
8549,61.5,tt0032599
8550,61.5,tt0048545
8551,61.5,tt0070909
8552,62,tt1453405
8553,62,tt2381249
8554,62,tt0313737
8555,62,tt0032553
8556,62,tt0337741
8557,62,tt0065938
8558,62,tt0076752
8559,62.5,tt0104797
8560,62.5,tt0105046
8561,62.5,tt1638355
8562,62.5,tt0265208
8563,62.5,tt0363547
8564,62.5,tt0418763
8565,62.5,tt0461770
8566,63,tt0103893
8567,63,tt0109127
8568,63,tt0109676
8569,63,tt0118928
8570,63,tt0268695
8571,63,tt2980516
8572,63,tt0498380
8573,63.5,tt0100519
8574,63.5,tt0107120
8575,63.5,tt0120184
8576,63.5,tt0138524
8577,63.5,tt0164181
8578,63.5,tt0171580
8579,63.5,tt0230011
8580,63.5,tt0243133
8581,63.5,tt0413267
8582,64,tt0104815
8583,64,tt0116477
8584,64,tt0209475
8585,64,tt0277027
8586,64,tt0280590
8587,64,tt0283111
8588,64,tt0305357
8589,64,tt0428803
8590,64.5,tt0116313
8591,64.5,tt0120685
8592,64.5,tt0390384
8593,64.5,tt0070666
8594,64.5,tt0071807
8595,65,tt1065073
8596,65,tt0111756
8597,65,tt0159273
8598,65,tt0286112
8599,65,tt0338526
8600,65,tt0069113
8601,65.5,tt0084602
8602,66,tt0100502
8603,66,tt0106387
